card_id,note_id,deck_id,deck_name,front,back,tags,acronym,examples,port,protocol,type,queue,due,interval,factor,reps,lapses,created_at
"1773618881060","si1*H):nGd","1773512697128","03_Security_Architecture","141. Jaime has deployed smart lighting and thermostats to her new buildings. What technique will have the largest impact if she wants to harden the devices?
A: Applying an industry standard baseline configuration
B: Moving the devices to a separate security zone
C: Fully patching the devices when they are deployed
D: Vulnerability scanning, then remediating the devices on a regular basis",">> CORRECT: B | Die Isolation unsicherer IoT (Internet of Things)-Geräte in einer eigenen Sicherheitszone bietet den effektivsten Schutz für das Restnetz. 
 Warum die anderen nicht: 
 A und C sind bei IoT oft nicht möglich. 
 D findet nur Lücken, schützt aber nicht aktiv. 

 Merkhilfe: IoT-Geräte sind wie wilde Tiere: Du kannst sie nicht zähmen (oft nicht patchbar), also sperrst du sie in ein eigenes Gehege (Security Zone). So kann die smarte Glühbirne nicht das ganze Netz infizieren.","Mitigation Techniques Architecture Models","","","","","0","0","1661936","0","2500","0","0","1775943265308"
"1773618881061","rcZ>>})QG@","1773512697128","03_Security_Architecture","149. Geoff is considering whether to deploy on-premises infrastructure or cloud-hosted infrastructure. His most important requirements in order are: Ease of scalability, Management overhead, Cost. If Geoff wants to run a containerized service that can handle very large loads, what model should he select?
A: SaaS
B: PaaS
C: IaaS
D: On-premises",">> CORRECT: C | IaaS (Infrastructure as a Service) bietet die nötige Kontrolle und Skalierbarkeit für massive Container-Cluster bei hoher Last. 
 Warum die anderen nicht: 
 A (SaaS (Software as a Service)) bietet keine Container-Kontrolle. 
 B (PaaS (Platform as a Service)) ist oft zu unflexibel für extreme Lasten. 
 D ist schwer skalierbar. 

 Merkhilfe: IaaS ist wie ein leeres Lagerhaus mieten: Du bekommst Strom, Wasser, Wände (Infrastruktur), aber was du reinstellst und wie du es organisierst, ist DEINE Kontrolle. Perfekt für Container-Cluster bei hoher Last.","Architecture Models","","","","","0","0","1661937","0","2500","0","0","1775943265308"
"1773618881062","t5>>D&6A6E","1773512697128","03_Security_Architecture","151. John has deployed three servers that all respond as though they're the same device to provide service he runs. What term best describes this configuration?
A: Load balancing
B: Clustering
C: Fail-open
D: Fail-closed",">> CORRECT: B | Clustering lässt mehrere Server als eine einzige logische Einheit erscheinen. 
 Warum die anderen nicht: 
 A verteilt nur die Last auf Einzelgeräte. 
 C und D sind Modi für das Verhalten im Fehlerfall. 

 Merkhilfe: Cluster = Traube von Servern, die sich als EINE Maschine ausgeben. Wie drei Kellner, die alle das gleiche Namensschild tragen – für den Gast sieht es aus wie ein einziger Super-Kellner.","Architecture Models","","","","","0","0","1661938","0","2500","0","0","1775943265308"
"1773618881063","Lr(RH)]Z)G","1773512697128","03_Security_Architecture","154. What is the primary reason an organization might choose a parallel processing testing scenario over a fail over testing scenario?
A: Parallel processing allows for more throughput.
B: Fail over does not fully test redundant systems.
C: Fail over requires organizations to create a significant issue to allow for the fail over to occur.
D: Parallel processing typically handles issues without outages.",">> CORRECT: D | Parallelverarbeitung ermöglicht Tests ohne Betriebsunterbrechung, da beide Systeme gleichzeitig aktiv sind. 
 Warum die anderen nicht: 
 A ist ein technischer Nebeneffekt. 
 B und C beschreiben operative Nachteile des Failover-Tests. 

 Merkhilfe: Parallel = Beide Systeme laufen GLEICHZEITIG wie zwei Züge auf parallelen Gleisen. Wenn einer entgleist, fährt der andere weiter – kein Halt, kein Umsteigen, null Downtime.","Resilience and Recovery","","","","","0","0","1661939","0","2500","0","0","1775943265308"
"1773618881064","u([4c2I#qx","1773512697128","03_Security_Architecture","156. Marco is preparing to brief his organization's leadership about challenges that may result from adopting a hybrid cloud design. Which of the following is the primary concern that he should highlight?
A: Jurisdictional challenges
B: Increased complexity
C: Increased cost
D: Regulatory challenges",">> CORRECT: B | Die gleichzeitige Verwaltung von On-Premise und Cloud erhöht die operative Komplexität massiv. 
 Warum die anderen nicht: 
 A, C und D sind zwar Faktoren, aber die Komplexität ist die Haupt-Herausforderung. 

 Merkhilfe: Hybrid Cloud = Ein Fuß im Büro, ein Fuß in der Cloud. Klingt flexibel, aber du musst zwei komplett verschiedene Welten gleichzeitig managen – doppelte Tools, doppelte Regeln, doppelter Kopfschmerz.","Architecture Models","","","","","0","0","1661940","0","2500","0","0","1775943265308"
"1773618881065","mP^0HelI`D","1773512697128","03_Security_Architecture","158. Daria wants to establish a disaster recovery site that can immediately take over for her organization's primary datacenter in the event of a disaster. What sort of site should she build out?
A: A hot site
B: A warm site
C: A cold site
D: A dispersion site",">> CORRECT: A | Ein Hot Site ist voll ausgestattet und kann fast ohne Zeitverlust den Betrieb übernehmen. 
 Warum die anderen nicht: 
 B (Warm) braucht Stunden/Tage. 
 C (Cold) braucht Wochen. 
 D ist kein Standardbegriff. 

 Merkhilfe: Hot Site = Der Motor läuft schon. Wie ein Ersatzauto mit laufendem Motor am Straßenrand. Warm Site = Motor kalt, muss erst gestartet werden. Cold Site = Nur ein leerer Parkplatz.","Resilience and Recovery","","","","","0","0","1661941","0","2500","0","0","1775943265308"
"1773618881066","KX-IXO.Y1w","1773512697128","03_Security_Architecture","159. Cathy wants to build a high-availability infrastructure for her midsize company's headquarters building network. Which of the following is not a common element for a high-availability network core?
A: Redundant routers
B: Generators
C: Geographic dispersion
D: Multiple connectivity providers",">> CORRECT: C | Geografische Verteilung macht bei der Absicherung eines einzelnen Gebäudes keinen Sinn. 
 Warum die anderen nicht: 
 A, B und D sind Standard für lokale Hochverfügbarkeit. 

 Merkhilfe: High-Availability für EIN Gebäude: Redundante Router, Generatoren, mehrere ISPs – alles lokal. Geographic Dispersion ist für MEHRERE Standorte über Städte/Länder. Für Cathys Gebäude ist das Overkill.","Resilience and Recovery","","","","","0","0","1661942","0","2500","0","0","1775943265308"
"1773618881067","N.N,se7GdM","1773512697128","03_Security_Architecture","161. Jacob is concerned about attacks against his virtual machines that would target the hypervisor. What term describes this type of attack?
A: VM escape
B: Hypervisor escalation
C: VM shell attacks
D: Container breaches",">> CORRECT: A | VM (Virtual Machine) Escape ist der Ausbruch aus der isolierten VM direkt auf den Hypervisor. 
 Warum die anderen nicht: 
 B ist kein Fachbegriff. 
 C und D betreffen andere Sicherheitsebenen. 

 Merkhilfe: VM Escape = Gefängnisausbruch. Die VM ist die Zelle, der Hypervisor ist der Gefängnishof. Bei einem VM Escape bricht der Häftling (Malware) aus seiner Zelle aus und hat plötzlich Zugang zum gesamten Gefängnis (Host).","Architecture Models","","","","","0","0","1661943","0","2500","0","0","1775943265308"
"1773794837297","koIS5!Pw-;","1773512697128","03_Security_Architecture","163. An IDS is an example of what type of network device?
A: Active
B: Air gapped
C: Fail-closed
D: Passive",">> CORRECT: D | Ein IDS (Intrusion Detection System) ist ein passiver Beobachter, der nur Alarme auslöst, ohne den Datenfluss zu stoppen. 
 Warum nicht die anderen: 
 A (Active) wäre ein IPS (Intrusion Prevention System). 
 B (Air gapped) ist komplett isoliert. 
 C (Fail-closed) blockiert bei Ausfall den Verkehr. 

 Merkhilfe: IDS (Intrusion Detection System) = ""Ich Darf nur Schauen"". Wie ein Wachmann hinter Glas: Er sieht den Einbrecher und schlaegt Alarm, kann aber NICHT eingreifen. IPS = Wachmann MIT Schlagstock, der den Einbrecher aufhaelt.","Security Monitoring Architecture Models","","","","","0","0","1662146","0","2500","0","0","1775943265308"
"1773794837298","sFevu4lXd/","1773512697128","03_Security_Architecture","166. Jules is planning a SCADA deployment for her organization. Which of the following is most likely to be a major concern over the lifetime of the SCADA system?
A: Cost
B: Scalability
C: Inability to patch
D: Availability",">> CORRECT: C | SCADA (Supervisory Control and Data Acquisition)-Systeme steuern kritische Infrastrukturen oft über Jahrzehnte; Patches sind wegen Ausfallzeiten oder fehlendem Herstellersupport oft unmöglich. 
 Warum nicht die anderen: 
 A, B und D sind wichtig, aber das ""Patch-Verbot"" ist das größte Sicherheits-Dilemma bei Legacy-Systemen. 

 Merkhilfe: SCADA lebt oft 20-30 Jahre (Kraftwerke, Wasserwerke). Die Hersteller existieren teils nicht mehr, und Patches wuerden den Betrieb unterbrechen. Stell dir ein Windows-XP-System vor, das eine Staudamm-Schleuse steuert.","Architecture Models","","","","","0","0","1662147","0","2500","0","0","1775943265308"
"1773794837299","dZFPq>=4m@","1773512697128","03_Security_Architecture","167. Susan has deployed a network using software-defined networking. What part of her network is most critical to secure as part of this architecture?
A: The routers
B: The switches
C: The SDN controller
D: The SD-WAN connections",">> CORRECT: C | Der SDN (Software-Defined Networking)-Controller ist das zentrale ""Gehirn""; wird er gehackt, gehört dem Angreifer das gesamte Netzwerk-Routing. 
 Warum nicht die anderen: 
 A und B sind nur ""ausführende Organe"". 
 D ist ein Teilaspekt, nicht das Machtzentrum. 

 Merkhilfe: SDN-Controller = ""Gehirn des Netzwerks"". Stell dir ein Schachspiel vor: Der Controller ist der Spieler, die Switches sind die Figuren. Wer den Spieler uebernimmt, kontrolliert ALLE Figuren gleichzeitig.","Architecture Models Security Principles","","","","","0","0","1662148","0","2500","0","0","1775943265308"
"1773794837300","Ot[@LWY:^4","1773512697128","03_Security_Architecture","168. The ability to obtain third-party support for a device or system is an example of which consideration?
A: Availability
B: Risk transference
C: Compute
D: Responsiveness",">> CORRECT: B | Durch Support-Verträge schiebt man die Verantwortung für die Problemlösung (und das Risiko des Stillstands) auf einen Dritten ab. 
 Warum nicht die anderen: 
 A ist das Ziel, Risk Transference ist der Weg. 
 C und D sind technische Hardware-Metriken. 

 Merkhilfe: Risk Transference = ""Verantwortung outsourcen"". Wie eine Garantieverlaengerung beim Elektromarkt: Das Geraet kann kaputtgehen, aber JEMAND ANDERES zahlt dafuer. Third-Party-Support = finanzielles Risiko wird uebertragen.","Resilience and Recovery Risk Management","","","","","0","0","1662149","0","2500","0","0","1775943265308"
"1773794837301","iPh/Q[~oBc","1773512697128","03_Security_Architecture","169. Yarif wants to create security zones in his network. Which of the following technologies is best suited to doing this based on roles and user identities?
A: NAC and VLANs
B: 802.1X and containerization
C: SDN and MAC address filtering
D: SD-WAN and VLANs",">> CORRECT: A | NAC (Network Access Control) prüft die Identität (Wer bist du?) und weist den User dynamisch einem VLAN (Virtual Local Area Network) (Wo darfst du hin?) zu. 
 Warum nicht die anderen: 
 B (Container) isoliert Apps. 
 C (MAC (Mandatory Access Control)) ist veraltet und leicht zu fälschen. 
 D (SD-WAN (Software-Defined Wide Area Network)) verbindet Standorte über das Internet. 

 Merkhilfe: NAC + VLAN = ""Ausweis + Stockwerk"". NAC prueft DEINEN Ausweis (Identitaet), dann schickt es dich in DEIN Stockwerk (VLAN). Marketing in Marketing-VLAN, Gaeste in Gaeste-VLAN. Dynamisch, nicht statisch.","Enterprise Security","","","","","0","0","1662150","0","2500","0","0","1775943265308"
"1773794837302","M77y&3&dF.","1773512697128","03_Security_Architecture","172. Laura is planning for continuity of operations. What personnel concern should she plan to handle for her hot site in the event of a large-scale natural disaster in the area where her primary facility is?
A: Lack of facility power
B: Inability to authenticate personnel
C: Insider threats
D: Lack of available personnel",">> CORRECT: D | Wenn die Katastrophe die ganze Region trifft, sind die Mitarbeiter selbst Opfer oder retten ihre Familien, statt am Ersatzstandort zu arbeiten. 
 Warum nicht die anderen: 
 A ist Infrastruktur. 
 B und C sind operative Probleme, aber kein katastrophenbedingter Personalmangel. 

 Merkhilfe: Katastrophe trifft ALLE, auch dein Team. Hot Site steht bereit, aber deine Admins stehen knietief im Hochwasser. Technik da, Menschen nicht. Immer Cross-Training und verteilte Teams einplanen.","Resilience and Recovery","","","","","0","0","1662151","0","2500","0","0","1775943265308"
"1773794837303","b8pG|79wf-","1773512697128","03_Security_Architecture","176. Which of the following is typically used to manage an ICS?
A: SDN
B: SCADA
C: Active Directory
D: SD-WAN",">> CORRECT: B | SCADA (Supervisory Control and Data Acquisition) ist das Standard-Überwachungssystem für industrielle Kontrollsysteme (ICS (Industrial Control System)). 
 Warum nicht die anderen: 
 A, C und D sind IT-Management-Tools, keine Industrie-Steuerungen. 

 Merkhilfe: SCADA = ""Sheriff der Fabrik"". SCADA ueberwacht und steuert ICS-Geraete: Ventile, Pumpen, Turbinen. Active Directory verwaltet Buero-PCs, SCADA verwaltet Maschinen.","Architecture Models","","","","","0","0","1662152","0","2500","0","0","1775943265308"
"1773794837304","t=oY`_l$Uc","1773512697128","03_Security_Architecture","179. Erin's organization uses a backup schedule that creates a full backup once a week, dann creates differential backups once a day on all other days. If the full backup was done four days ago, and Erin needs to restore from it, how many backups will she have to restore in total?
A: One
B: Two
C: Three
D: Four",">> CORRECT: B | Bei Differential-Backups braucht man immer nur ZWEI Backups zur Wiederherstellung: das letzte Full-Backup plus das letzte Differential-Backup. Das Differential enthält ALLE Änderungen seit dem Full-Backup. 
 Warum die anderen nicht: 
 A (Eins) wäre nur das Full allein. 
 C (Drei) und D (Vier) verwechseln Differential mit Incremental. Bei Incremental bräuchte man tatsächlich alle Zwischensicherungen. 

 Merkhilfe: Differential = ""Alles seit dem Vollbackup in EINEM Paket"". Immer nur 2 Teile: Full + letztes Differential. Incremental dagegen = ""Nur das Neue seit GESTERN"" - da brauchst du ALLE Scheiben seit dem Full-Backup.","Resilience and Recovery","","","","","0","0","1662153","0","2500","0","0","1775943265308"
